AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,label,PINCP,Year,State
50.0,1.0,21.0,1.0,1320.0,211.0,1.0,40.0,1.0,6.0,True,72000.0,2014,CA
24.0,1.0,19.0,1.0,7010.0,6.0,2.0,45.0,1.0,9.0,True,80000.0,2014,CA
46.0,1.0,23.0,1.0,2100.0,6.0,0.0,50.0,1.0,1.0,True,180000.0,2014,CA
27.0,1.0,21.0,5.0,630.0,34.0,13.0,60.0,2.0,1.0,True,,2014,CA
27.0,1.0,21.0,5.0,5240.0,6.0,0.0,40.0,1.0,1.0,False,38000.0,2014,CA
37.0,3.0,19.0,3.0,5860.0,6.0,0.0,40.0,2.0,1.0,False,46000.0,2014,CA
37.0,1.0,21.0,1.0,4850.0,36.0,1.0,50.0,1.0,1.0,True,,2014,CA
42.0,1.0,20.0,1.0,120.0,233.0,1.0,40.0,1.0,6.0,False,0.0,2014,CA
27.0,1.0,21.0,5.0,2850.0,6.0,12.0,35.0,2.0,1.0,False,,2014,CA
38.0,1.0,21.0,5.0,1320.0,247.0,0.0,40.0,1.0,6.0,True,115020.0,2014,CA
32.0,1.0,16.0,5.0,6515.0,6.0,0.0,35.0,1.0,1.0,False,9400.0,2014,CA
30.0,2.0,21.0,5.0,2710.0,6.0,13.0,40.0,2.0,9.0,False,,2014,CA
30.0,1.0,15.0,5.0,4110.0,6.0,13.0,27.0,2.0,9.0,False,0.0,2014,CA
25.0,1.0,14.0,5.0,3930.0,42.0,0.0,40.0,1.0,1.0,False,8000.0,2014,CA
58.0,7.0,16.0,3.0,7200.0,6.0,15.0,40.0,1.0,1.0,False,,2014,CA
69.0,1.0,14.0,1.0,5620.0,315.0,6.0,40.0,1.0,1.0,False,12000.0,2014,CA
30.0,1.0,19.0,3.0,5240.0,6.0,2.0,25.0,2.0,1.0,False,64000.0,2014,CA
31.0,1.0,18.0,1.0,4700.0,6.0,10.0,42.0,1.0,1.0,False,600.0,2014,CA
51.0,1.0,21.0,1.0,1107.0,6.0,1.0,40.0,1.0,2.0,True,720.0,2014,CA
43.0,3.0,17.0,1.0,4610.0,6.0,2.0,40.0,2.0,2.0,False,10000.0,2014,CA
52.0,2.0,22.0,1.0,1530.0,36.0,1.0,40.0,1.0,1.0,True,15000.0,2014,CA
20.0,1.0,19.0,5.0,4760.0,40.0,12.0,40.0,2.0,1.0,False,0.0,2014,CA
55.0,1.0,16.0,1.0,9130.0,6.0,0.0,55.0,1.0,1.0,False,0.0,2014,CA
40.0,3.0,23.0,5.0,2100.0,6.0,0.0,45.0,1.0,9.0,True,109100.0,2014,CA
38.0,1.0,20.0,1.0,4920.0,6.0,0.0,50.0,1.0,1.0,True,0.0,2014,CA
60.0,6.0,21.0,1.0,10.0,36.0,0.0,30.0,1.0,1.0,True,5000.0,2014,CA
41.0,6.0,9.0,1.0,4230.0,303.0,0.0,20.0,2.0,1.0,False,13600.0,2014,CA
32.0,1.0,21.0,5.0,6200.0,6.0,15.0,2.0,1.0,8.0,False,15600.0,2014,CA
25.0,1.0,19.0,5.0,2340.0,48.0,2.0,15.0,1.0,2.0,False,23800.0,2014,CA
57.0,1.0,20.0,1.0,5240.0,240.0,6.0,40.0,2.0,6.0,False,1500.0,2014,CA
25.0,1.0,19.0,5.0,7855.0,6.0,13.0,40.0,1.0,8.0,False,10600.0,2014,CA
30.0,1.0,22.0,5.0,2850.0,6.0,12.0,40.0,2.0,1.0,False,,2014,CA
32.0,1.0,19.0,1.0,3640.0,6.0,0.0,32.0,2.0,1.0,False,0.0,2014,CA
79.0,3.0,16.0,1.0,3940.0,48.0,1.0,40.0,1.0,1.0,True,0.0,2014,CA
27.0,1.0,19.0,1.0,9130.0,233.0,0.0,40.0,1.0,6.0,False,70000.0,2014,CA
22.0,1.0,19.0,5.0,9130.0,17.0,2.0,30.0,1.0,1.0,False,24000.0,2014,CA
44.0,1.0,9.0,3.0,5620.0,303.0,13.0,25.0,1.0,8.0,False,,2014,CA
51.0,1.0,22.0,1.0,300.0,6.0,0.0,45.0,1.0,1.0,True,15000.0,2014,CA
65.0,6.0,19.0,3.0,6260.0,42.0,0.0,30.0,1.0,1.0,False,112000.0,2014,CA
28.0,1.0,20.0,1.0,3500.0,312.0,1.0,40.0,2.0,9.0,False,0.0,2014,CA
31.0,1.0,22.0,3.0,310.0,104.0,13.0,40.0,2.0,1.0,False,56800.0,2014,CA
51.0,1.0,22.0,1.0,50.0,108.0,0.0,40.0,2.0,1.0,True,,2014,CA
63.0,1.0,1.0,1.0,7200.0,223.0,6.0,32.0,1.0,6.0,False,65000.0,2014,CA
60.0,2.0,21.0,1.0,1020.0,6.0,0.0,40.0,1.0,1.0,True,,2014,CA
22.0,1.0,21.0,5.0,1030.0,207.0,12.0,40.0,1.0,6.0,False,,2014,CA
22.0,1.0,21.0,5.0,4040.0,303.0,2.0,30.0,2.0,1.0,False,75000.0,2014,CA
46.0,7.0,20.0,1.0,10.0,4.0,0.0,50.0,2.0,1.0,True,94000.0,2014,CA
39.0,5.0,20.0,1.0,5550.0,212.0,0.0,25.0,2.0,1.0,False,3200.0,2014,CA
30.0,2.0,19.0,5.0,5400.0,21.0,2.0,40.0,2.0,1.0,False,1900.0,2014,CA
42.0,1.0,16.0,1.0,9130.0,303.0,1.0,50.0,1.0,8.0,True,20000.0,2014,CA
51.0,4.0,19.0,1.0,5700.0,6.0,1.0,40.0,2.0,1.0,False,0.0,2014,CA
24.0,6.0,21.0,5.0,4920.0,209.0,17.0,40.0,2.0,6.0,False,30000.0,2014,CA
26.0,1.0,16.0,5.0,4760.0,6.0,4.0,30.0,1.0,1.0,False,,2014,CA
41.0,1.0,20.0,5.0,3600.0,6.0,0.0,40.0,1.0,6.0,False,,2014,CA
32.0,1.0,9.0,1.0,8310.0,6.0,2.0,40.0,1.0,8.0,False,52000.0,2014,CA
45.0,1.0,21.0,1.0,1020.0,301.0,0.0,40.0,1.0,1.0,True,31900.0,2014,CA
36.0,7.0,19.0,3.0,710.0,6.0,0.0,48.0,1.0,1.0,True,25000.0,2014,CA
37.0,1.0,21.0,1.0,430.0,362.0,1.0,40.0,2.0,1.0,True,95000.0,2014,CA
20.0,4.0,14.0,5.0,650.0,6.0,3.0,2.0,1.0,6.0,False,0.0,2014,CA
21.0,1.0,19.0,5.0,4700.0,6.0,2.0,32.0,1.0,1.0,False,220000.0,2014,CA
31.0,5.0,20.0,5.0,3320.0,6.0,0.0,40.0,1.0,6.0,False,9000.0,2014,CA
41.0,1.0,21.0,1.0,120.0,213.0,1.0,40.0,2.0,1.0,True,48000.0,2014,CA
59.0,1.0,19.0,1.0,120.0,53.0,1.0,40.0,2.0,1.0,False,34600.0,2014,CA
46.0,1.0,17.0,1.0,7200.0,303.0,0.0,40.0,1.0,1.0,False,84000.0,2014,CA
37.0,1.0,19.0,3.0,6260.0,6.0,10.0,30.0,1.0,1.0,False,,2014,CA
22.0,1.0,18.0,5.0,1107.0,6.0,0.0,50.0,2.0,6.0,True,7500.0,2014,CA
23.0,4.0,21.0,5.0,1550.0,6.0,2.0,25.0,1.0,1.0,False,20000.0,2014,CA
19.0,1.0,16.0,5.0,4110.0,6.0,15.0,24.0,2.0,1.0,False,90000.0,2014,CA
19.0,1.0,22.0,5.0,3245.0,29.0,2.0,99.0,2.0,1.0,False,76000.0,2014,CA
40.0,1.0,21.0,5.0,4610.0,508.0,15.0,32.0,1.0,7.0,False,0.0,2014,CA
56.0,3.0,16.0,1.0,800.0,48.0,1.0,40.0,2.0,1.0,True,,2014,CA
50.0,1.0,21.0,1.0,6355.0,6.0,0.0,40.0,1.0,2.0,False,98000.0,2014,CA
32.0,3.0,21.0,1.0,2310.0,6.0,0.0,33.0,2.0,9.0,False,1900.0,2014,CA
36.0,1.0,19.0,5.0,3300.0,368.0,2.0,8.0,1.0,6.0,False,,2014,CA
79.0,1.0,16.0,2.0,4720.0,210.0,6.0,30.0,2.0,6.0,False,50000.0,2014,CA
46.0,1.0,21.0,5.0,725.0,207.0,0.0,90.0,2.0,6.0,True,,2014,CA
30.0,1.0,22.0,5.0,4850.0,240.0,0.0,40.0,2.0,6.0,False,32000.0,2014,CA
55.0,5.0,22.0,1.0,430.0,6.0,1.0,45.0,2.0,1.0,True,467000.0,2014,CA
25.0,1.0,19.0,5.0,9130.0,6.0,2.0,50.0,1.0,8.0,False,47000.0,2014,CA
27.0,1.0,21.0,5.0,5260.0,6.0,0.0,40.0,2.0,1.0,True,24300.0,2014,CA
48.0,5.0,22.0,1.0,1530.0,240.0,0.0,40.0,1.0,6.0,True,145000.0,2014,CA
32.0,1.0,20.0,5.0,4600.0,6.0,0.0,23.0,2.0,1.0,False,,2014,CA
23.0,1.0,16.0,5.0,4020.0,370.0,10.0,35.0,2.0,8.0,False,30000.0,2014,CA
48.0,2.0,12.0,5.0,4610.0,312.0,0.0,25.0,2.0,1.0,False,180000.0,2014,CA
40.0,1.0,16.0,1.0,4110.0,303.0,1.0,30.0,1.0,1.0,False,6700.0,2014,CA
36.0,1.0,22.0,1.0,2310.0,303.0,2.0,40.0,2.0,1.0,True,8000.0,2014,CA
60.0,1.0,1.0,1.0,4700.0,206.0,0.0,40.0,2.0,6.0,False,47500.0,2014,CA
50.0,1.0,21.0,1.0,1430.0,6.0,2.0,40.0,1.0,6.0,True,4200.0,2014,CA
64.0,2.0,19.0,1.0,3255.0,39.0,1.0,23.0,2.0,1.0,True,,2014,CA
29.0,3.0,21.0,5.0,2010.0,6.0,0.0,40.0,2.0,5.0,False,150000.0,2014,CA
36.0,1.0,19.0,5.0,5250.0,2.0,13.0,40.0,1.0,1.0,False,6200.0,2014,CA
42.0,1.0,21.0,1.0,430.0,27.0,0.0,40.0,2.0,1.0,True,10200.0,2014,CA
52.0,1.0,11.0,1.0,9130.0,303.0,15.0,40.0,1.0,8.0,False,57500.0,2014,CA
52.0,6.0,19.0,1.0,4920.0,6.0,0.0,77.0,1.0,1.0,True,,2014,CA
63.0,6.0,20.0,2.0,2630.0,34.0,0.0,2.0,2.0,1.0,False,17000.0,2014,CA
49.0,4.0,19.0,1.0,5860.0,215.0,0.0,40.0,2.0,6.0,False,530.0,2014,CA
38.0,1.0,20.0,5.0,4700.0,6.0,0.0,40.0,2.0,6.0,False,12000.0,2014,CA
43.0,1.0,17.0,1.0,4720.0,6.0,1.0,27.0,2.0,1.0,False,,2014,CA
25.0,1.0,21.0,5.0,1010.0,24.0,12.0,40.0,2.0,6.0,True,,2014,CA
45.0,1.0,15.0,1.0,430.0,313.0,0.0,40.0,1.0,1.0,False,29000.0,2014,CA
54.0,1.0,9.0,1.0,6220.0,303.0,1.0,40.0,1.0,8.0,True,0.0,2014,CA
25.0,3.0,20.0,5.0,520.0,303.0,2.0,24.0,2.0,8.0,False,0.0,2014,CA
27.0,1.0,16.0,5.0,4760.0,29.0,15.0,25.0,2.0,1.0,False,50000.0,2014,CA
20.0,1.0,14.0,5.0,4130.0,6.0,10.0,12.0,1.0,8.0,False,22000.0,2014,CA
18.0,1.0,16.0,5.0,4150.0,6.0,2.0,28.0,2.0,1.0,False,150000.0,2014,CA
33.0,4.0,19.0,1.0,800.0,35.0,0.0,40.0,2.0,3.0,False,55000.0,2014,CA
54.0,1.0,22.0,1.0,110.0,231.0,1.0,40.0,2.0,6.0,False,22500.0,2014,CA
52.0,1.0,19.0,1.0,5860.0,303.0,1.0,40.0,2.0,8.0,True,,2014,CA
61.0,6.0,23.0,1.0,3600.0,19.0,0.0,30.0,1.0,1.0,True,120000.0,2014,CA
24.0,1.0,19.0,5.0,2600.0,6.0,13.0,40.0,2.0,8.0,False,21000.0,2014,CA
58.0,1.0,19.0,1.0,5700.0,6.0,1.0,40.0,2.0,1.0,True,13200.0,2014,CA
65.0,6.0,18.0,1.0,4920.0,42.0,1.0,50.0,2.0,1.0,True,78000.0,2014,CA
74.0,6.0,12.0,1.0,2600.0,34.0,0.0,2.0,1.0,1.0,False,0.0,2014,CA
59.0,4.0,22.0,1.0,2200.0,47.0,1.0,15.0,2.0,2.0,False,16000.0,2014,CA
42.0,1.0,16.0,3.0,540.0,6.0,0.0,40.0,2.0,1.0,True,14400.0,2014,CA
33.0,1.0,19.0,5.0,7000.0,6.0,0.0,40.0,1.0,1.0,False,35000.0,2014,CA
48.0,3.0,16.0,3.0,4220.0,27.0,0.0,40.0,1.0,1.0,False,540.0,2014,CA
38.0,6.0,22.0,1.0,2750.0,55.0,0.0,60.0,1.0,1.0,False,45600.0,2014,CA
54.0,3.0,21.0,1.0,930.0,55.0,0.0,40.0,2.0,1.0,True,,2014,CA
19.0,1.0,16.0,5.0,6230.0,6.0,2.0,8.0,1.0,8.0,False,13000.0,2014,CA
37.0,1.0,16.0,1.0,6320.0,4.0,0.0,40.0,1.0,3.0,False,,2014,CA
57.0,1.0,21.0,1.0,4850.0,36.0,0.0,50.0,1.0,1.0,True,-5400.0,2014,CA
49.0,1.0,16.0,5.0,4850.0,6.0,0.0,40.0,1.0,1.0,True,54000.0,2014,CA
38.0,1.0,21.0,1.0,20.0,6.0,0.0,55.0,1.0,1.0,True,,2014,CA
32.0,1.0,19.0,1.0,6355.0,6.0,0.0,35.0,1.0,1.0,False,13200.0,2014,CA
31.0,1.0,19.0,1.0,8740.0,2.0,1.0,40.0,1.0,1.0,False,28000.0,2014,CA
54.0,1.0,16.0,1.0,7700.0,6.0,0.0,40.0,2.0,8.0,True,0.0,2014,CA
42.0,1.0,21.0,1.0,4040.0,233.0,1.0,40.0,1.0,6.0,False,,2014,CA
56.0,2.0,24.0,1.0,5620.0,303.0,0.0,40.0,1.0,1.0,False,45000.0,2014,CA
18.0,6.0,14.0,5.0,4030.0,6.0,2.0,9.0,1.0,1.0,False,82000.0,2014,CA
58.0,1.0,20.0,1.0,5230.0,6.0,1.0,40.0,2.0,1.0,False,,2014,CA
31.0,1.0,22.0,5.0,9130.0,53.0,2.0,40.0,1.0,1.0,False,,2014,CA
50.0,2.0,21.0,1.0,740.0,233.0,1.0,40.0,1.0,6.0,False,,2014,CA
20.0,1.0,19.0,5.0,1965.0,6.0,17.0,16.0,1.0,1.0,False,81000.0,2014,CA
54.0,1.0,21.0,1.0,800.0,233.0,0.0,40.0,1.0,6.0,False,64700.0,2014,CA
21.0,1.0,19.0,5.0,5240.0,6.0,12.0,5.0,2.0,1.0,False,93000.0,2014,CA
36.0,7.0,21.0,1.0,430.0,36.0,0.0,65.0,1.0,1.0,False,109000.0,2014,CA
44.0,1.0,21.0,4.0,800.0,19.0,13.0,40.0,2.0,1.0,True,60000.0,2014,CA
27.0,1.0,18.0,5.0,4700.0,6.0,2.0,25.0,2.0,8.0,False,34800.0,2014,CA
40.0,1.0,18.0,1.0,20.0,6.0,1.0,55.0,1.0,1.0,True,0.0,2014,CA
57.0,3.0,21.0,1.0,120.0,34.0,0.0,40.0,2.0,1.0,True,103000.0,2014,CA
57.0,1.0,21.0,1.0,9000.0,233.0,0.0,50.0,1.0,6.0,True,10400.0,2014,CA
38.0,1.0,16.0,5.0,3930.0,312.0,0.0,40.0,1.0,8.0,False,6000.0,2014,CA
61.0,2.0,16.0,3.0,5700.0,51.0,0.0,45.0,2.0,1.0,True,8000.0,2014,CA
37.0,6.0,16.0,1.0,4250.0,6.0,0.0,40.0,2.0,1.0,True,52600.0,2014,CA
42.0,1.0,19.0,1.0,5700.0,6.0,1.0,40.0,2.0,1.0,False,,2014,CA
29.0,1.0,9.0,5.0,5240.0,303.0,13.0,30.0,2.0,1.0,False,110100.0,2014,CA
58.0,2.0,11.0,1.0,7330.0,303.0,0.0,40.0,1.0,8.0,False,,2014,CA
45.0,1.0,16.0,1.0,4230.0,207.0,0.0,40.0,2.0,6.0,False,15000.0,2014,CA
25.0,2.0,21.0,5.0,4600.0,303.0,2.0,35.0,2.0,8.0,False,25000.0,2014,CA
35.0,1.0,9.0,4.0,4230.0,303.0,0.0,40.0,2.0,8.0,False,0.0,2014,CA
44.0,1.0,16.0,1.0,5620.0,303.0,1.0,34.0,2.0,8.0,False,114700.0,2014,CA
37.0,1.0,19.0,1.0,5620.0,6.0,0.0,40.0,1.0,1.0,False,90000.0,2014,CA
67.0,1.0,19.0,1.0,9130.0,55.0,1.0,40.0,1.0,1.0,True,1000.0,2014,CA
23.0,1.0,19.0,5.0,2720.0,6.0,2.0,20.0,2.0,8.0,False,,2014,CA
49.0,1.0,21.0,4.0,4700.0,303.0,0.0,40.0,1.0,1.0,False,25000.0,2014,CA
43.0,2.0,22.0,1.0,5940.0,233.0,0.0,40.0,1.0,6.0,False,8000.0,2014,CA
28.0,1.0,19.0,3.0,5700.0,6.0,2.0,42.0,2.0,1.0,False,1700.0,2014,CA
60.0,3.0,20.0,1.0,3600.0,315.0,0.0,40.0,1.0,1.0,True,100000.0,2014,CA
45.0,1.0,19.0,1.0,5120.0,303.0,1.0,40.0,2.0,8.0,False,57000.0,2014,CA
31.0,1.0,16.0,1.0,5700.0,6.0,0.0,40.0,2.0,1.0,False,200000.0,2014,CA
28.0,1.0,16.0,5.0,4760.0,6.0,2.0,40.0,1.0,8.0,False,,2014,CA
25.0,1.0,21.0,1.0,540.0,6.0,0.0,40.0,1.0,1.0,True,,2014,CA
43.0,1.0,16.0,5.0,2145.0,303.0,0.0,35.0,2.0,1.0,False,0.0,2014,CA
71.0,6.0,22.0,3.0,4510.0,6.0,0.0,10.0,2.0,1.0,False,7200.0,2014,CA
53.0,6.0,22.0,5.0,2750.0,18.0,0.0,20.0,1.0,9.0,False,150200.0,2014,CA
42.0,1.0,22.0,1.0,50.0,139.0,1.0,40.0,1.0,1.0,True,26900.0,2014,CA
63.0,4.0,22.0,1.0,2200.0,6.0,0.0,40.0,2.0,1.0,True,12500.0,2014,CA
59.0,1.0,24.0,1.0,3060.0,36.0,1.0,50.0,2.0,1.0,True,15000.0,2014,CA
29.0,1.0,19.0,5.0,5620.0,6.0,10.0,30.0,1.0,1.0,False,22000.0,2014,CA
24.0,2.0,10.0,5.0,3600.0,247.0,2.0,30.0,1.0,6.0,False,85100.0,2014,CA
34.0,3.0,19.0,5.0,5860.0,36.0,10.0,18.0,1.0,1.0,False,19700.0,2014,CA
43.0,1.0,21.0,1.0,1010.0,6.0,1.0,40.0,2.0,6.0,True,20000.0,2014,CA
65.0,1.0,22.0,1.0,4965.0,6.0,0.0,30.0,1.0,1.0,True,3000.0,2014,CA
40.0,3.0,19.0,3.0,2330.0,6.0,0.0,30.0,2.0,1.0,False,56000.0,2014,CA
29.0,1.0,19.0,5.0,4760.0,6.0,2.0,40.0,1.0,8.0,False,47000.0,2014,CA
45.0,1.0,9.0,1.0,7750.0,303.0,0.0,42.0,2.0,1.0,False,8000.0,2014,CA
26.0,3.0,22.0,1.0,2310.0,6.0,1.0,30.0,2.0,1.0,False,36500.0,2014,CA
61.0,3.0,19.0,3.0,5700.0,6.0,0.0,41.0,2.0,1.0,True,,2014,CA
45.0,1.0,19.0,1.0,600.0,6.0,1.0,40.0,1.0,1.0,False,23000.0,2014,CA
64.0,1.0,9.0,1.0,8320.0,303.0,1.0,40.0,1.0,1.0,False,22000.0,2014,CA
29.0,1.0,21.0,5.0,3255.0,233.0,2.0,40.0,2.0,6.0,True,51000.0,2014,CA
20.0,3.0,19.0,5.0,2540.0,6.0,2.0,35.0,1.0,1.0,False,23000.0,2014,CA
51.0,3.0,18.0,1.0,6440.0,6.0,0.0,40.0,1.0,1.0,True,0.0,2014,CA
27.0,1.0,23.0,1.0,2100.0,6.0,1.0,40.0,1.0,1.0,True,133401.0,2014,CA
25.0,1.0,19.0,5.0,5120.0,6.0,0.0,40.0,1.0,1.0,False,10000.0,2014,CA
63.0,7.0,21.0,1.0,10.0,212.0,0.0,40.0,1.0,1.0,True,0.0,2014,CA
20.0,3.0,16.0,5.0,4600.0,6.0,2.0,25.0,1.0,8.0,False,23000.0,2014,CA
41.0,1.0,18.0,1.0,4965.0,6.0,1.0,40.0,1.0,1.0,True,6700.0,2014,CA
62.0,1.0,16.0,1.0,10.0,26.0,1.0,40.0,1.0,1.0,True,76000.0,2014,CA
35.0,1.0,16.0,5.0,5700.0,56.0,0.0,35.0,2.0,1.0,False,,2014,CA
55.0,1.0,20.0,1.0,5100.0,6.0,1.0,40.0,2.0,1.0,False,50000.0,2014,CA
54.0,1.0,21.0,1.0,4700.0,139.0,1.0,70.0,2.0,1.0,True,12100.0,2014,CA
62.0,2.0,22.0,3.0,800.0,1.0,0.0,10.0,1.0,1.0,False,,2014,CA
57.0,1.0,22.0,1.0,1720.0,240.0,1.0,40.0,1.0,6.0,True,44000.0,2014,CA
59.0,2.0,20.0,1.0,5600.0,215.0,1.0,50.0,2.0,6.0,True,70000.0,2014,CA
24.0,1.0,12.0,5.0,5620.0,6.0,2.0,40.0,1.0,8.0,False,90000.0,2014,CA
46.0,1.0,21.0,5.0,800.0,370.0,0.0,40.0,2.0,1.0,True,13200.0,2014,CA
58.0,1.0,21.0,1.0,2850.0,6.0,0.0,40.0,2.0,1.0,True,240000.0,2014,CA
25.0,1.0,19.0,5.0,7700.0,6.0,7.0,45.0,1.0,1.0,False,,2014,CA
18.0,1.0,19.0,5.0,5620.0,6.0,4.0,20.0,1.0,1.0,False,70000.0,2014,CA
28.0,1.0,21.0,1.0,740.0,6.0,1.0,40.0,1.0,1.0,True,6500.0,2014,CA
71.0,1.0,19.0,1.0,4710.0,6.0,1.0,50.0,2.0,5.0,True,,2014,CA
23.0,5.0,20.0,5.0,5260.0,6.0,2.0,15.0,1.0,1.0,False,13000.0,2014,CA
33.0,6.0,24.0,1.0,2100.0,24.0,1.0,50.0,1.0,1.0,True,80200.0,2014,CA
41.0,2.0,22.0,5.0,2040.0,233.0,17.0,40.0,1.0,6.0,False,18100.0,2014,CA
38.0,6.0,19.0,5.0,5020.0,6.0,0.0,40.0,2.0,1.0,True,0.0,2014,CA
47.0,3.0,16.0,1.0,8965.0,6.0,0.0,40.0,1.0,1.0,False,44000.0,2014,CA
43.0,3.0,19.0,1.0,3850.0,6.0,0.0,60.0,1.0,1.0,True,17000.0,2014,CA
51.0,1.0,21.0,1.0,910.0,217.0,0.0,40.0,2.0,6.0,False,0.0,2014,CA
60.0,1.0,19.0,3.0,4760.0,4.0,13.0,15.0,1.0,1.0,False,64500.0,2014,CA
62.0,2.0,21.0,1.0,350.0,48.0,0.0,60.0,2.0,2.0,True,12000.0,2014,CA
29.0,1.0,20.0,5.0,5810.0,6.0,2.0,40.0,2.0,1.0,False,30000.0,2014,CA
32.0,6.0,15.0,5.0,6260.0,6.0,13.0,40.0,1.0,1.0,False,15000.0,2014,CA
34.0,3.0,20.0,5.0,4620.0,6.0,7.0,20.0,1.0,1.0,False,7200.0,2014,CA
29.0,1.0,24.0,1.0,4700.0,215.0,1.0,40.0,2.0,6.0,True,60000.0,2014,CA
45.0,1.0,16.0,1.0,8540.0,303.0,0.0,40.0,1.0,8.0,False,28800.0,2014,CA
43.0,2.0,21.0,1.0,10.0,6.0,1.0,50.0,2.0,6.0,True,25020.0,2014,CA
74.0,7.0,18.0,1.0,9130.0,4.0,1.0,40.0,1.0,1.0,False,,2014,CA
35.0,1.0,21.0,1.0,1530.0,226.0,0.0,40.0,2.0,6.0,True,16500.0,2014,CA
20.0,1.0,19.0,5.0,4720.0,6.0,7.0,20.0,1.0,1.0,False,95000.0,2014,CA
51.0,1.0,16.0,3.0,5260.0,312.0,13.0,40.0,2.0,1.0,False,14000.0,2014,CA
54.0,3.0,18.0,1.0,5860.0,6.0,1.0,40.0,2.0,1.0,True,4800.0,2014,CA
30.0,1.0,16.0,5.0,8810.0,6.0,13.0,40.0,1.0,1.0,False,18200.0,2014,CA
47.0,5.0,21.0,1.0,5700.0,48.0,0.0,40.0,2.0,1.0,False,,2014,CA
29.0,3.0,21.0,1.0,5520.0,6.0,0.0,40.0,2.0,2.0,True,65000.0,2014,CA
29.0,1.0,16.0,3.0,4020.0,6.0,0.0,40.0,1.0,3.0,False,38000.0,2014,CA
26.0,1.0,21.0,1.0,3600.0,6.0,1.0,25.0,2.0,1.0,False,0.0,2014,CA
49.0,7.0,16.0,5.0,4510.0,6.0,2.0,32.0,2.0,1.0,False,,2014,CA
59.0,1.0,21.0,1.0,565.0,6.0,0.0,40.0,2.0,1.0,True,107400.0,2014,CA
32.0,1.0,20.0,1.0,3255.0,203.0,1.0,40.0,2.0,6.0,True,10300.0,2014,CA
61.0,3.0,20.0,3.0,2010.0,6.0,0.0,40.0,2.0,1.0,True,9600.0,2014,CA
36.0,2.0,21.0,5.0,2830.0,6.0,2.0,40.0,1.0,6.0,False,20000.0,2014,CA
65.0,3.0,16.0,1.0,2330.0,22.0,1.0,20.0,2.0,2.0,False,100000.0,2014,CA
25.0,1.0,20.0,5.0,8740.0,6.0,11.0,40.0,1.0,1.0,True,,2014,CA
38.0,1.0,21.0,1.0,2310.0,6.0,9.0,40.0,2.0,1.0,False,,2014,CA
43.0,1.0,19.0,1.0,4710.0,6.0,0.0,50.0,1.0,1.0,True,87040.0,2014,CA
38.0,1.0,21.0,1.0,50.0,247.0,0.0,40.0,2.0,6.0,False,13000.0,2014,CA
57.0,3.0,22.0,5.0,3258.0,242.0,0.0,40.0,2.0,6.0,True,70000.0,2014,CA
49.0,1.0,17.0,1.0,8255.0,315.0,1.0,40.0,1.0,1.0,False,,2014,CA
32.0,1.0,19.0,5.0,6050.0,303.0,13.0,35.0,1.0,1.0,False,20800.0,2014,CA
25.0,4.0,21.0,3.0,2200.0,6.0,2.0,40.0,1.0,1.0,False,22604.0,2014,CA
46.0,1.0,21.0,5.0,710.0,51.0,0.0,45.0,1.0,1.0,True,0.0,2014,CA
40.0,1.0,21.0,1.0,4020.0,303.0,5.0,35.0,1.0,8.0,False,22000.0,2014,CA
32.0,1.0,17.0,5.0,3600.0,6.0,13.0,40.0,2.0,9.0,False,0.0,2014,CA
39.0,3.0,16.0,1.0,4600.0,6.0,2.0,40.0,2.0,1.0,False,600.0,2014,CA
48.0,1.0,16.0,1.0,7020.0,6.0,0.0,40.0,1.0,1.0,True,45000.0,2014,CA
31.0,1.0,16.0,5.0,6440.0,6.0,2.0,40.0,1.0,1.0,False,0.0,2014,CA
43.0,1.0,17.0,1.0,4020.0,6.0,0.0,30.0,1.0,1.0,False,18000.0,2014,CA
31.0,4.0,16.0,1.0,3850.0,6.0,0.0,40.0,1.0,1.0,True,70000.0,2014,CA
39.0,1.0,19.0,3.0,5700.0,6.0,0.0,40.0,2.0,1.0,False,1900.0,2014,CA
26.0,1.0,21.0,5.0,1820.0,17.0,0.0,36.0,2.0,1.0,True,45000.0,2014,CA
68.0,6.0,1.0,4.0,4710.0,303.0,0.0,4.0,1.0,1.0,False,3200.0,2014,CA
52.0,1.0,12.0,1.0,9610.0,231.0,6.0,40.0,1.0,6.0,False,45000.0,2014,CA
19.0,1.0,19.0,5.0,4760.0,6.0,2.0,15.0,1.0,1.0,False,38000.0,2014,CA
31.0,1.0,21.0,5.0,2340.0,54.0,15.0,35.0,2.0,1.0,False,,2014,CA
44.0,1.0,16.0,1.0,5000.0,6.0,1.0,40.0,2.0,2.0,True,,2014,CA
42.0,1.0,20.0,1.0,7020.0,233.0,0.0,40.0,1.0,6.0,True,33600.0,2014,CA
48.0,1.0,20.0,1.0,3420.0,6.0,1.0,32.0,2.0,1.0,True,0.0,2014,CA
55.0,4.0,21.0,1.0,5140.0,6.0,0.0,40.0,2.0,1.0,True,84000.0,2014,CA
21.0,1.0,18.0,5.0,4720.0,313.0,2.0,30.0,2.0,1.0,False,70000.0,2014,CA
44.0,1.0,17.0,3.0,5240.0,6.0,5.0,50.0,1.0,2.0,True,,2014,CA
20.0,2.0,20.0,5.0,4720.0,6.0,2.0,20.0,2.0,1.0,False,12000.0,2014,CA
