Year,State,Model,Response,Actual_Label,Gender,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
2014,CA,Gemma2B,Below,Below,Male,65.0,6.0,19.0,5.0,4430.0,20.0,0.0,4.0,1.0,1.0,0.0
2014,CA,Gemma2B,Below,Below,Male,57.0,1.0,7.0,1.0,7900.0,303.0,6.0,40.0,1.0,1.0,10000.0
2014,CA,Gemma2B,Below,Above,Male,50.0,1.0,10.0,3.0,6050.0,303.0,13.0,40.0,1.0,1.0,76900.0
2014,CA,Gemma2B,Unknown,Below,Male,46.0,1.0,20.0,5.0,7720.0,233.0,15.0,35.0,1.0,6.0,
2014,CA,Gemma2B,Below,Below,Male,42.0,2.0,17.0,3.0,8220.0,303.0,2.0,40.0,1.0,1.0,25200.0
2014,CA,Gemma2B,Below,Below,Female,31.0,1.0,21.0,1.0,530.0,207.0,0.0,40.0,2.0,6.0,45000.0
2014,CA,Gemma2B,Below,Below,Female,25.0,1.0,18.0,1.0,310.0,6.0,2.0,15.0,2.0,1.0,
2014,CA,Gemma2B,Below,Below,Male,48.0,4.0,23.0,1.0,2100.0,49.0,1.0,45.0,1.0,1.0,
2014,CA,Gemma2B,Above,Below,Male,52.0,1.0,9.0,1.0,4740.0,303.0,0.0,40.0,1.0,1.0,20000.0
2014,CA,Gemma2B,Above,Above,Male,35.0,1.0,17.0,5.0,430.0,6.0,12.0,40.0,1.0,1.0,87080.0
2014,CA,Gemma2B,Below,Below,Male,39.0,1.0,14.0,1.0,2720.0,6.0,1.0,14.0,1.0,8.0,
2014,CA,Gemma2B,Below,Below,Female,60.0,1.0,19.0,3.0,630.0,26.0,0.0,40.0,2.0,1.0,25200.0
2014,CA,Gemma2B,Above,Above,Female,38.0,3.0,22.0,1.0,2310.0,6.0,0.0,44.0,2.0,1.0,90000.0
2014,CA,Gemma2B,Below,Below,Male,53.0,1.0,19.0,1.0,5000.0,33.0,0.0,55.0,1.0,1.0,0.0
2014,CA,Gemma2B,Below,Below,Female,37.0,1.0,16.0,1.0,4700.0,6.0,5.0,40.0,2.0,1.0,0.0
2014,CA,Gemma2B,Above,Above,Female,32.0,2.0,22.0,1.0,2010.0,6.0,0.0,40.0,2.0,8.0,113000.0
2014,CA,Gemma2B,Below,Below,Male,49.0,7.0,21.0,5.0,10.0,20.0,13.0,40.0,1.0,1.0,30700.0
2014,CA,Gemma2B,Above,Below,Female,33.0,1.0,22.0,1.0,710.0,110.0,0.0,50.0,2.0,1.0,33000.0
2014,CA,Gemma2B,Above,Below,Female,35.0,4.0,22.0,1.0,725.0,6.0,1.0,40.0,2.0,1.0,10500.0
2014,CA,Gemma2B,Below,Above,Female,30.0,6.0,23.0,5.0,2105.0,6.0,2.0,35.0,2.0,8.0,73700.0
2014,CA,Gemma2B,Above,Below,Male,26.0,1.0,21.0,1.0,740.0,6.0,0.0,52.0,1.0,1.0,29270.0
2014,CA,Gemma2B,Below,Below,Male,51.0,2.0,24.0,1.0,2000.0,42.0,1.0,40.0,1.0,1.0,38000.0
2014,CA,Gemma2B,Below,Below,Male,43.0,3.0,21.0,1.0,1920.0,6.0,0.0,50.0,1.0,8.0,20000.0
2014,CA,Gemma2B,Below,Above,Female,54.0,1.0,21.0,3.0,4965.0,34.0,0.0,40.0,2.0,1.0,64000.0
2014,CA,Gemma2B,Below,Below,Male,32.0,1.0,12.0,1.0,4250.0,303.0,1.0,40.0,1.0,8.0,0.0
2014,CA,Gemma2B,Below,Below,Female,60.0,7.0,9.0,1.0,4700.0,41.0,0.0,40.0,2.0,1.0,50000.0
2014,CA,Gemma2B,Above,Below,Male,38.0,1.0,16.0,5.0,8810.0,303.0,0.0,40.0,1.0,8.0,3800.0
2014,CA,Gemma2B,Below,Below,Male,36.0,3.0,21.0,1.0,3850.0,6.0,0.0,45.0,1.0,1.0,23000.0
2014,CA,Gemma2B,Above,Above,Male,44.0,1.0,21.0,3.0,9130.0,459.0,0.0,60.0,1.0,2.0,68000.0
2014,CA,Gemma2B,Below,Below,Male,50.0,1.0,21.0,1.0,2760.0,42.0,0.0,45.0,1.0,1.0,3600.0
2014,CA,Gemma2B,Below,Below,Female,41.0,4.0,21.0,1.0,2310.0,6.0,1.0,20.0,2.0,9.0,
2014,CA,Gemma2B,Above,Above,Female,58.0,1.0,21.0,3.0,710.0,6.0,0.0,40.0,2.0,1.0,58100.0
2014,CA,Gemma2B,Below,Below,Female,27.0,1.0,19.0,1.0,3535.0,233.0,10.0,48.0,2.0,6.0,
2014,CA,Gemma2B,Below,Above,Male,55.0,1.0,22.0,1.0,1530.0,139.0,1.0,40.0,1.0,1.0,81000.0
2014,CA,Gemma2B,Below,Below,Male,62.0,2.0,19.0,1.0,230.0,6.0,0.0,48.0,1.0,1.0,
2014,CA,Gemma2B,Below,Below,Female,46.0,1.0,22.0,1.0,1020.0,6.0,0.0,30.0,2.0,1.0,25000.0
2014,CA,Gemma2B,Below,Above,Female,29.0,1.0,20.0,5.0,4700.0,6.0,2.0,40.0,2.0,6.0,200000.0
2014,CA,Gemma2B,Below,Above,Female,54.0,7.0,21.0,3.0,4920.0,240.0,0.0,40.0,2.0,6.0,126960.0
2014,CA,Gemma2B,Below,Below,Female,43.0,6.0,20.0,1.0,4700.0,217.0,1.0,40.0,2.0,6.0,
2014,CA,Gemma2B,Below,Below,Female,20.0,3.0,17.0,5.0,2200.0,6.0,2.0,29.0,2.0,8.0,19200.0
2014,CA,Gemma2B,Above,Below,Male,54.0,2.0,19.0,1.0,2310.0,6.0,1.0,60.0,1.0,3.0,5800.0
2014,CA,Gemma2B,Below,Below,Male,23.0,1.0,21.0,5.0,800.0,6.0,2.0,40.0,1.0,6.0,50000.0
2014,CA,Gemma2B,Below,Below,Female,34.0,1.0,21.0,1.0,2850.0,6.0,1.0,40.0,2.0,8.0,41000.0
2014,CA,Gemma2B,Below,Below,Female,55.0,2.0,21.0,5.0,230.0,6.0,0.0,40.0,2.0,1.0,0.0
2014,CA,Gemma2B,Below,Above,Male,49.0,1.0,1.0,1.0,6420.0,313.0,0.0,34.0,1.0,1.0,79000.0
2014,CA,Gemma2B,Above,Below,Female,47.0,3.0,20.0,1.0,5400.0,303.0,1.0,40.0,2.0,1.0,44000.0
2014,CA,Gemma2B,Above,Above,Male,41.0,1.0,21.0,1.0,50.0,6.0,0.0,50.0,1.0,1.0,55000.0
2014,CA,Gemma2B,Below,Below,Female,19.0,1.0,19.0,5.0,4110.0,6.0,2.0,16.0,2.0,1.0,
2014,CA,Gemma2B,Below,Above,Female,56.0,1.0,18.0,2.0,4610.0,6.0,0.0,25.0,2.0,9.0,96000.0
2014,CA,Gemma2B,Above,Below,Female,41.0,1.0,19.0,5.0,4120.0,233.0,13.0,40.0,2.0,6.0,17000.0
2014,CA,Gemma2B,Below,Above,Male,61.0,2.0,24.0,1.0,2040.0,26.0,0.0,45.0,1.0,1.0,94000.0
2014,CA,Gemma2B,Below,Below,Male,51.0,4.0,19.0,4.0,2000.0,30.0,0.0,41.0,1.0,2.0,48000.0
2014,CA,Gemma2B,Above,Below,Male,41.0,3.0,21.0,5.0,4520.0,207.0,0.0,45.0,1.0,6.0,46000.0
2014,CA,Gemma2B,Above,Below,Male,60.0,1.0,14.0,1.0,7330.0,207.0,6.0,40.0,1.0,6.0,1300.0
2014,CA,Gemma2B,Above,Below,Male,36.0,1.0,14.0,1.0,6230.0,6.0,1.0,40.0,1.0,8.0,
2014,CA,Gemma2B,Below,Above,Male,50.0,1.0,21.0,1.0,1320.0,211.0,1.0,40.0,1.0,6.0,72000.0
2014,CA,Gemma2B,Below,Above,Male,24.0,1.0,19.0,1.0,7010.0,6.0,2.0,45.0,1.0,9.0,80000.0
2014,CA,Gemma2B,Below,Above,Male,46.0,1.0,23.0,1.0,2100.0,6.0,0.0,50.0,1.0,1.0,180000.0
2014,CA,Gemma2B,Below,Below,Female,27.0,1.0,21.0,5.0,630.0,34.0,13.0,60.0,2.0,1.0,
2014,CA,Gemma2B,Below,Below,Male,27.0,1.0,21.0,5.0,5240.0,6.0,0.0,40.0,1.0,1.0,38000.0
2014,CA,Gemma2B,Below,Below,Female,37.0,3.0,19.0,3.0,5860.0,6.0,0.0,40.0,2.0,1.0,46000.0
2014,CA,Gemma2B,Above,Below,Male,37.0,1.0,21.0,1.0,4850.0,36.0,1.0,50.0,1.0,1.0,
2014,CA,Gemma2B,Above,Below,Male,42.0,1.0,20.0,1.0,120.0,233.0,1.0,40.0,1.0,6.0,0.0
2014,CA,Gemma2B,Below,Below,Female,27.0,1.0,21.0,5.0,2850.0,6.0,12.0,35.0,2.0,1.0,
2014,CA,Gemma2B,Below,Above,Male,38.0,1.0,21.0,5.0,1320.0,247.0,0.0,40.0,1.0,6.0,115020.0
2014,CA,Gemma2B,Above,Below,Male,32.0,1.0,16.0,5.0,6515.0,6.0,0.0,35.0,1.0,1.0,9400.0
2014,CA,Gemma2B,Below,Below,Female,30.0,2.0,21.0,5.0,2710.0,6.0,13.0,40.0,2.0,9.0,
2014,CA,Gemma2B,Below,Below,Female,30.0,1.0,15.0,5.0,4110.0,6.0,13.0,27.0,2.0,9.0,0.0
2014,CA,Gemma2B,Below,Below,Male,25.0,1.0,14.0,5.0,3930.0,42.0,0.0,40.0,1.0,1.0,8000.0
2014,CA,Gemma2B,Above,Below,Male,58.0,7.0,16.0,3.0,7200.0,6.0,15.0,40.0,1.0,1.0,
2014,CA,Gemma2B,Above,Below,Male,69.0,1.0,14.0,1.0,5620.0,315.0,6.0,40.0,1.0,1.0,12000.0
2014,CA,Gemma2B,Below,Above,Female,30.0,1.0,19.0,3.0,5240.0,6.0,2.0,25.0,2.0,1.0,64000.0
2014,CA,Gemma2B,Below,Below,Male,31.0,1.0,18.0,1.0,4700.0,6.0,10.0,42.0,1.0,1.0,600.0
2014,CA,Gemma2B,Below,Below,Male,51.0,1.0,21.0,1.0,1107.0,6.0,1.0,40.0,1.0,2.0,720.0
2014,CA,Gemma2B,Below,Below,Female,43.0,3.0,17.0,1.0,4610.0,6.0,2.0,40.0,2.0,2.0,10000.0
2014,CA,Gemma2B,Below,Below,Male,52.0,2.0,22.0,1.0,1530.0,36.0,1.0,40.0,1.0,1.0,15000.0
2014,CA,Gemma2B,Below,Below,Female,20.0,1.0,19.0,5.0,4760.0,40.0,12.0,40.0,2.0,1.0,0.0
2014,CA,Gemma2B,Above,Below,Male,55.0,1.0,16.0,1.0,9130.0,6.0,0.0,55.0,1.0,1.0,0.0
2014,CA,Gemma2B,Above,Above,Male,40.0,3.0,23.0,5.0,2100.0,6.0,0.0,45.0,1.0,9.0,109100.0
2014,CA,Gemma2B,Below,Below,Male,38.0,1.0,20.0,1.0,4920.0,6.0,0.0,50.0,1.0,1.0,0.0
2014,CA,Gemma2B,Below,Below,Male,60.0,6.0,21.0,1.0,10.0,36.0,0.0,30.0,1.0,1.0,5000.0
2014,CA,Gemma2B,Below,Below,Female,41.0,6.0,9.0,1.0,4230.0,303.0,0.0,20.0,2.0,1.0,13600.0
2014,CA,Gemma2B,Below,Below,Male,32.0,1.0,21.0,5.0,6200.0,6.0,15.0,2.0,1.0,8.0,15600.0
2014,CA,Gemma2B,Below,Below,Male,25.0,1.0,19.0,5.0,2340.0,48.0,2.0,15.0,1.0,2.0,23800.0
2014,CA,Gemma2B,Below,Below,Female,57.0,1.0,20.0,1.0,5240.0,240.0,6.0,40.0,2.0,6.0,1500.0
2014,CA,Gemma2B,Below,Below,Male,25.0,1.0,19.0,5.0,7855.0,6.0,13.0,40.0,1.0,8.0,10600.0
2014,CA,Gemma2B,Below,Below,Female,30.0,1.0,22.0,5.0,2850.0,6.0,12.0,40.0,2.0,1.0,
2014,CA,Gemma2B,Above,Below,Female,32.0,1.0,19.0,1.0,3640.0,6.0,0.0,32.0,2.0,1.0,0.0
2014,CA,Gemma2B,Above,Below,Male,79.0,3.0,16.0,1.0,3940.0,48.0,1.0,40.0,1.0,1.0,0.0
2014,CA,Gemma2B,Below,Above,Male,27.0,1.0,19.0,1.0,9130.0,233.0,0.0,40.0,1.0,6.0,70000.0
2014,CA,Gemma2B,Below,Below,Male,22.0,1.0,19.0,5.0,9130.0,17.0,2.0,30.0,1.0,1.0,24000.0
2014,CA,Gemma2B,Below,Below,Male,44.0,1.0,9.0,3.0,5620.0,303.0,13.0,25.0,1.0,8.0,
2014,CA,Gemma2B,Above,Below,Male,51.0,1.0,22.0,1.0,300.0,6.0,0.0,45.0,1.0,1.0,15000.0
2014,CA,Gemma2B,Below,Above,Male,65.0,6.0,19.0,3.0,6260.0,42.0,0.0,30.0,1.0,1.0,112000.0
2014,CA,Gemma2B,Below,Below,Female,28.0,1.0,20.0,1.0,3500.0,312.0,1.0,40.0,2.0,9.0,0.0
2014,CA,Gemma2B,Below,Above,Female,31.0,1.0,22.0,3.0,310.0,104.0,13.0,40.0,2.0,1.0,56800.0
2014,CA,Gemma2B,Below,Below,Female,51.0,1.0,22.0,1.0,50.0,108.0,0.0,40.0,2.0,1.0,
2014,CA,Gemma2B,Below,Above,Male,63.0,1.0,1.0,1.0,7200.0,223.0,6.0,32.0,1.0,6.0,65000.0
2014,CA,Gemma2B,Above,Below,Male,60.0,2.0,21.0,1.0,1020.0,6.0,0.0,40.0,1.0,1.0,
2014,CA,Gemma2B,Below,Below,Male,22.0,1.0,21.0,5.0,1030.0,207.0,12.0,40.0,1.0,6.0,
2014,CA,Gemma2B,Below,Above,Female,22.0,1.0,21.0,5.0,4040.0,303.0,2.0,30.0,2.0,1.0,75000.0
2014,CA,Gemma2B,Above,Above,Female,46.0,7.0,20.0,1.0,10.0,4.0,0.0,50.0,2.0,1.0,94000.0
2014,CA,Gemma2B,Below,Below,Female,39.0,5.0,20.0,1.0,5550.0,212.0,0.0,25.0,2.0,1.0,3200.0
2014,CA,Gemma2B,Below,Below,Female,30.0,2.0,19.0,5.0,5400.0,21.0,2.0,40.0,2.0,1.0,1900.0
2014,CA,Gemma2B,Above,Below,Male,42.0,1.0,16.0,1.0,9130.0,303.0,1.0,50.0,1.0,8.0,20000.0
2014,CA,Gemma2B,Below,Below,Female,51.0,4.0,19.0,1.0,5700.0,6.0,1.0,40.0,2.0,1.0,0.0
2014,CA,Gemma2B,Below,Below,Female,24.0,6.0,21.0,5.0,4920.0,209.0,17.0,40.0,2.0,6.0,30000.0
2014,CA,Gemma2B,Below,Below,Male,26.0,1.0,16.0,5.0,4760.0,6.0,4.0,30.0,1.0,1.0,
2014,CA,Gemma2B,Above,Below,Male,41.0,1.0,20.0,5.0,3600.0,6.0,0.0,40.0,1.0,6.0,
2014,CA,Gemma2B,Below,Above,Male,32.0,1.0,9.0,1.0,8310.0,6.0,2.0,40.0,1.0,8.0,52000.0
2014,CA,Gemma2B,Above,Below,Male,45.0,1.0,21.0,1.0,1020.0,301.0,0.0,40.0,1.0,1.0,31900.0
2014,CA,Gemma2B,Above,Below,Male,36.0,7.0,19.0,3.0,710.0,6.0,0.0,48.0,1.0,1.0,25000.0
2014,CA,Gemma2B,Below,Above,Female,37.0,1.0,21.0,1.0,430.0,362.0,1.0,40.0,2.0,1.0,95000.0
2014,CA,Gemma2B,Below,Below,Male,20.0,4.0,14.0,5.0,650.0,6.0,3.0,2.0,1.0,6.0,0.0
2014,CA,Gemma2B,Below,Above,Male,21.0,1.0,19.0,5.0,4700.0,6.0,2.0,32.0,1.0,1.0,220000.0
2014,CA,Gemma2B,Below,Below,Male,31.0,5.0,20.0,5.0,3320.0,6.0,0.0,40.0,1.0,6.0,9000.0
2014,CA,Gemma2B,Below,Below,Female,41.0,1.0,21.0,1.0,120.0,213.0,1.0,40.0,2.0,1.0,48000.0
2014,CA,Gemma2B,Below,Below,Female,59.0,1.0,19.0,1.0,120.0,53.0,1.0,40.0,2.0,1.0,34600.0
2014,CA,Gemma2B,Below,Above,Male,46.0,1.0,17.0,1.0,7200.0,303.0,0.0,40.0,1.0,1.0,84000.0
2014,CA,Gemma2B,Below,Below,Male,37.0,1.0,19.0,3.0,6260.0,6.0,10.0,30.0,1.0,1.0,
2014,CA,Gemma2B,Above,Below,Female,22.0,1.0,18.0,5.0,1107.0,6.0,0.0,50.0,2.0,6.0,7500.0
2014,CA,Gemma2B,Below,Below,Male,23.0,4.0,21.0,5.0,1550.0,6.0,2.0,25.0,1.0,1.0,20000.0
2014,CA,Gemma2B,Below,Above,Female,19.0,1.0,16.0,5.0,4110.0,6.0,15.0,24.0,2.0,1.0,90000.0
2014,CA,Gemma2B,Below,Above,Female,19.0,1.0,22.0,5.0,3245.0,29.0,2.0,99.0,2.0,1.0,76000.0
2014,CA,Gemma2B,Below,Below,Male,40.0,1.0,21.0,5.0,4610.0,508.0,15.0,32.0,1.0,7.0,0.0
2014,CA,Gemma2B,Below,Below,Female,56.0,3.0,16.0,1.0,800.0,48.0,1.0,40.0,2.0,1.0,
2014,CA,Gemma2B,Above,Above,Male,50.0,1.0,21.0,1.0,6355.0,6.0,0.0,40.0,1.0,2.0,98000.0
2014,CA,Gemma2B,Below,Below,Female,32.0,3.0,21.0,1.0,2310.0,6.0,0.0,33.0,2.0,9.0,1900.0
2014,CA,Gemma2B,Below,Below,Male,36.0,1.0,19.0,5.0,3300.0,368.0,2.0,8.0,1.0,6.0,
2014,CA,Gemma2B,Below,Below,Female,79.0,1.0,16.0,2.0,4720.0,210.0,6.0,30.0,2.0,6.0,50000.0
2014,CA,Gemma2B,Above,Below,Female,46.0,1.0,21.0,5.0,725.0,207.0,0.0,90.0,2.0,6.0,
2014,CA,Gemma2B,Below,Below,Female,30.0,1.0,22.0,5.0,4850.0,240.0,0.0,40.0,2.0,6.0,32000.0
2014,CA,Gemma2B,Above,Above,Female,55.0,5.0,22.0,1.0,430.0,6.0,1.0,45.0,2.0,1.0,467000.0
2014,CA,Gemma2B,Below,Below,Male,25.0,1.0,19.0,5.0,9130.0,6.0,2.0,50.0,1.0,8.0,47000.0
2014,CA,Gemma2B,Above,Below,Female,27.0,1.0,21.0,5.0,5260.0,6.0,0.0,40.0,2.0,1.0,24300.0
2014,CA,Gemma2B,Above,Above,Male,48.0,5.0,22.0,1.0,1530.0,240.0,0.0,40.0,1.0,6.0,145000.0
2014,CA,Gemma2B,Below,Below,Female,32.0,1.0,20.0,5.0,4600.0,6.0,0.0,23.0,2.0,1.0,
2014,CA,Gemma2B,Below,Below,Female,23.0,1.0,16.0,5.0,4020.0,370.0,10.0,35.0,2.0,8.0,30000.0
2014,CA,Gemma2B,Below,Above,Female,48.0,2.0,12.0,5.0,4610.0,312.0,0.0,25.0,2.0,1.0,180000.0
2014,CA,Gemma2B,Above,Below,Male,40.0,1.0,16.0,1.0,4110.0,303.0,1.0,30.0,1.0,1.0,6700.0
2014,CA,Gemma2B,Below,Below,Female,36.0,1.0,22.0,1.0,2310.0,303.0,2.0,40.0,2.0,1.0,8000.0
2014,CA,Gemma2B,Below,Below,Female,60.0,1.0,1.0,1.0,4700.0,206.0,0.0,40.0,2.0,6.0,47500.0
2014,CA,Gemma2B,Below,Below,Male,50.0,1.0,21.0,1.0,1430.0,6.0,2.0,40.0,1.0,6.0,4200.0
2014,CA,Gemma2B,Below,Below,Female,64.0,2.0,19.0,1.0,3255.0,39.0,1.0,23.0,2.0,1.0,
2014,CA,Gemma2B,Below,Above,Female,29.0,3.0,21.0,5.0,2010.0,6.0,0.0,40.0,2.0,5.0,150000.0
2014,CA,Gemma2B,Below,Below,Male,36.0,1.0,19.0,5.0,5250.0,2.0,13.0,40.0,1.0,1.0,6200.0
2014,CA,Gemma2B,Below,Below,Female,42.0,1.0,21.0,1.0,430.0,27.0,0.0,40.0,2.0,1.0,10200.0
2014,CA,Gemma2B,Below,Above,Male,52.0,1.0,11.0,1.0,9130.0,303.0,15.0,40.0,1.0,8.0,57500.0
2014,CA,Gemma2B,Above,Below,Male,52.0,6.0,19.0,1.0,4920.0,6.0,0.0,77.0,1.0,1.0,
2014,CA,Gemma2B,Below,Below,Female,63.0,6.0,20.0,2.0,2630.0,34.0,0.0,2.0,2.0,1.0,17000.0
2014,CA,Gemma2B,Below,Below,Female,49.0,4.0,19.0,1.0,5860.0,215.0,0.0,40.0,2.0,6.0,530.0
2014,CA,Gemma2B,Below,Below,Female,38.0,1.0,20.0,5.0,4700.0,6.0,0.0,40.0,2.0,6.0,12000.0
2014,CA,Gemma2B,Below,Below,Female,43.0,1.0,17.0,1.0,4720.0,6.0,1.0,27.0,2.0,1.0,
2014,CA,Gemma2B,Below,Below,Female,25.0,1.0,21.0,5.0,1010.0,24.0,12.0,40.0,2.0,6.0,
2014,CA,Gemma2B,Below,Below,Male,45.0,1.0,15.0,1.0,430.0,313.0,0.0,40.0,1.0,1.0,29000.0
2014,CA,Gemma2B,Above,Below,Male,54.0,1.0,9.0,1.0,6220.0,303.0,1.0,40.0,1.0,8.0,0.0
2014,CA,Gemma2B,Below,Below,Female,25.0,3.0,20.0,5.0,520.0,303.0,2.0,24.0,2.0,8.0,0.0
2014,CA,Gemma2B,Below,Below,Female,27.0,1.0,16.0,5.0,4760.0,29.0,15.0,25.0,2.0,1.0,50000.0
2014,CA,Gemma2B,Below,Below,Male,20.0,1.0,14.0,5.0,4130.0,6.0,10.0,12.0,1.0,8.0,22000.0
2014,CA,Gemma2B,Below,Above,Female,18.0,1.0,16.0,5.0,4150.0,6.0,2.0,28.0,2.0,1.0,150000.0
2014,CA,Gemma2B,Below,Above,Female,33.0,4.0,19.0,1.0,800.0,35.0,0.0,40.0,2.0,3.0,55000.0
2014,CA,Gemma2B,Below,Below,Female,54.0,1.0,22.0,1.0,110.0,231.0,1.0,40.0,2.0,6.0,22500.0
2014,CA,Gemma2B,Below,Below,Female,52.0,1.0,19.0,1.0,5860.0,303.0,1.0,40.0,2.0,8.0,
2014,CA,Gemma2B,Below,Above,Male,61.0,6.0,23.0,1.0,3600.0,19.0,0.0,30.0,1.0,1.0,120000.0
2014,CA,Gemma2B,Below,Below,Female,24.0,1.0,19.0,5.0,2600.0,6.0,13.0,40.0,2.0,8.0,21000.0
2014,CA,Gemma2B,Above,Below,Female,58.0,1.0,19.0,1.0,5700.0,6.0,1.0,40.0,2.0,1.0,13200.0
2014,CA,Gemma2B,Above,Above,Female,65.0,6.0,18.0,1.0,4920.0,42.0,1.0,50.0,2.0,1.0,78000.0
2014,CA,Gemma2B,Below,Below,Male,74.0,6.0,12.0,1.0,2600.0,34.0,0.0,2.0,1.0,1.0,0.0
2014,CA,Gemma2B,Below,Below,Female,59.0,4.0,22.0,1.0,2200.0,47.0,1.0,15.0,2.0,2.0,16000.0
2014,CA,Gemma2B,Above,Below,Female,42.0,1.0,16.0,3.0,540.0,6.0,0.0,40.0,2.0,1.0,14400.0
2014,CA,Gemma2B,Below,Below,Male,33.0,1.0,19.0,5.0,7000.0,6.0,0.0,40.0,1.0,1.0,35000.0
2014,CA,Gemma2B,Below,Below,Male,48.0,3.0,16.0,3.0,4220.0,27.0,0.0,40.0,1.0,1.0,540.0
2014,CA,Gemma2B,Above,Below,Male,38.0,6.0,22.0,1.0,2750.0,55.0,0.0,60.0,1.0,1.0,45600.0
2014,CA,Gemma2B,Below,Below,Female,54.0,3.0,21.0,1.0,930.0,55.0,0.0,40.0,2.0,1.0,
2014,CA,Gemma2B,Below,Below,Male,19.0,1.0,16.0,5.0,6230.0,6.0,2.0,8.0,1.0,8.0,13000.0
2014,CA,Gemma2B,Below,Below,Male,37.0,1.0,16.0,1.0,6320.0,4.0,0.0,40.0,1.0,3.0,
2014,CA,Gemma2B,Below,Below,Male,57.0,1.0,21.0,1.0,4850.0,36.0,0.0,50.0,1.0,1.0,-5400.0
2014,CA,Gemma2B,Below,Above,Male,49.0,1.0,16.0,5.0,4850.0,6.0,0.0,40.0,1.0,1.0,54000.0
2014,CA,Gemma2B,Above,Below,Male,38.0,1.0,21.0,1.0,20.0,6.0,0.0,55.0,1.0,1.0,
2014,CA,Gemma2B,Below,Below,Male,32.0,1.0,19.0,1.0,6355.0,6.0,0.0,35.0,1.0,1.0,13200.0
2014,CA,Gemma2B,Below,Below,Male,31.0,1.0,19.0,1.0,8740.0,2.0,1.0,40.0,1.0,1.0,28000.0
2014,CA,Gemma2B,Below,Below,Female,54.0,1.0,16.0,1.0,7700.0,6.0,0.0,40.0,2.0,8.0,0.0
2014,CA,Gemma2B,Below,Below,Male,42.0,1.0,21.0,1.0,4040.0,233.0,1.0,40.0,1.0,6.0,
2014,CA,Gemma2B,Above,Below,Male,56.0,2.0,24.0,1.0,5620.0,303.0,0.0,40.0,1.0,1.0,45000.0
2014,CA,Gemma2B,Below,Above,Male,18.0,6.0,14.0,5.0,4030.0,6.0,2.0,9.0,1.0,1.0,82000.0
2014,CA,Gemma2B,Below,Below,Female,58.0,1.0,20.0,1.0,5230.0,6.0,1.0,40.0,2.0,1.0,
2014,CA,Gemma2B,Above,Below,Male,31.0,1.0,22.0,5.0,9130.0,53.0,2.0,40.0,1.0,1.0,
2014,CA,Gemma2B,Above,Below,Male,50.0,2.0,21.0,1.0,740.0,233.0,1.0,40.0,1.0,6.0,
2014,CA,Gemma2B,Below,Above,Male,20.0,1.0,19.0,5.0,1965.0,6.0,17.0,16.0,1.0,1.0,81000.0
2014,CA,Gemma2B,Above,Above,Male,54.0,1.0,21.0,1.0,800.0,233.0,0.0,40.0,1.0,6.0,64700.0
2014,CA,Gemma2B,Below,Above,Female,21.0,1.0,19.0,5.0,5240.0,6.0,12.0,5.0,2.0,1.0,93000.0
2014,CA,Gemma2B,Above,Above,Male,36.0,7.0,21.0,1.0,430.0,36.0,0.0,65.0,1.0,1.0,109000.0
2014,CA,Gemma2B,Above,Above,Female,44.0,1.0,21.0,4.0,800.0,19.0,13.0,40.0,2.0,1.0,60000.0
2014,CA,Gemma2B,Below,Below,Female,27.0,1.0,18.0,5.0,4700.0,6.0,2.0,25.0,2.0,8.0,34800.0
2014,CA,Gemma2B,Above,Below,Male,40.0,1.0,18.0,1.0,20.0,6.0,1.0,55.0,1.0,1.0,0.0
2014,CA,Gemma2B,Below,Above,Female,57.0,3.0,21.0,1.0,120.0,34.0,0.0,40.0,2.0,1.0,103000.0
2014,CA,Gemma2B,Below,Below,Male,57.0,1.0,21.0,1.0,9000.0,233.0,0.0,50.0,1.0,6.0,10400.0
2014,CA,Gemma2B,Below,Below,Male,38.0,1.0,16.0,5.0,3930.0,312.0,0.0,40.0,1.0,8.0,6000.0
2014,CA,Gemma2B,Below,Below,Female,61.0,2.0,16.0,3.0,5700.0,51.0,0.0,45.0,2.0,1.0,8000.0
2014,CA,Gemma2B,Above,Above,Female,37.0,6.0,16.0,1.0,4250.0,6.0,0.0,40.0,2.0,1.0,52600.0
2014,CA,Gemma2B,Below,Below,Female,42.0,1.0,19.0,1.0,5700.0,6.0,1.0,40.0,2.0,1.0,
2014,CA,Gemma2B,Below,Above,Female,29.0,1.0,9.0,5.0,5240.0,303.0,13.0,30.0,2.0,1.0,110100.0
2014,CA,Gemma2B,Above,Below,Male,58.0,2.0,11.0,1.0,7330.0,303.0,0.0,40.0,1.0,8.0,
2014,CA,Gemma2B,Below,Below,Female,45.0,1.0,16.0,1.0,4230.0,207.0,0.0,40.0,2.0,6.0,15000.0
2014,CA,Gemma2B,Below,Below,Female,25.0,2.0,21.0,5.0,4600.0,303.0,2.0,35.0,2.0,8.0,25000.0
2014,CA,Gemma2B,Above,Below,Female,35.0,1.0,9.0,4.0,4230.0,303.0,0.0,40.0,2.0,8.0,0.0
2014,CA,Gemma2B,Below,Above,Female,44.0,1.0,16.0,1.0,5620.0,303.0,1.0,34.0,2.0,8.0,114700.0
2014,CA,Gemma2B,Above,Above,Male,37.0,1.0,19.0,1.0,5620.0,6.0,0.0,40.0,1.0,1.0,90000.0
